"Marque;Carburant;puiss_max;masse_ordma_min;Carrosserie;boite;gamme2;CO2;Cat_CO2"
"MERCEDES-BENZ;GO;120.0;1976;MINIBUS;M;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;1976;MINIBUS;M;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;1976;MINIBUS;A;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;1976;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;230.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;240.0;F"
"MERCEDES-BENZ;GO;95.0;2402;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;M;MOY-INFERIEURE;235.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;95.0;2256;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2356;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2463;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;230.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-INFERIEURE;210.0;F"
"MERCEDES-BENZ;GO;120.0;2402;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-INFERIEURE;229.0;F"
"MERCEDES-BENZ;GO;120.0;2402;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-INFERIEURE;235.0;F"
"MERCEDES-BENZ;GO;120.0;2256;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2256;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2463;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2463;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2375;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2220;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2435;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2375;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2375;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2220;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2220;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2435;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2435;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2184;MINIBUS;M;MOY-INFERIEURE;229.0;F"
"MERCEDES-BENZ;GO;95.0;2186;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2184;MINIBUS;M;MOY-INFERIEURE;224.0;F"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;M;MOY-INFERIEURE;227.0;F"
"MERCEDES-BENZ;GO;120.0;2184;MINIBUS;M;MOY-INFERIEURE;229.0;F"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;M;MOY-INFERIEURE;232.0;F"
"MERCEDES-BENZ;GO;95.0;2124;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2124;MINIBUS;M;MOY-INFERIEURE;210.0;F"
"MERCEDES-BENZ;GO;95.0;2124;MINIBUS;M;MOY-INFERIEURE;219.0;F"
"MERCEDES-BENZ;GO;95.0;2124;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;95.0;2124;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2124;MINIBUS;A;MOY-INFERIEURE;219.0;F"
"MERCEDES-BENZ;GO;95.0;2270;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2270;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2270;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;95.0;2270;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2270;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2270;MINIBUS;A;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;95.0;2331;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2331;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2331;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;95.0;2331;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2331;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2331;MINIBUS;A;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;238.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;241.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;246.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;M;MOY-INFERIEURE;205.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;201.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;209.0;F"
"MERCEDES-BENZ;GO;95.0;2586;MINIBUS;A;MOY-INFERIEURE;214.0;F"
"MERCEDES-BENZ;GO;120.0;2124;MINIBUS;M;MOY-INFERIEURE;210.0;F"
"MERCEDES-BENZ;GO;120.0;2124;MINIBUS;M;MOY-INFERIEURE;219.0;F"
"MERCEDES-BENZ;GO;120.0;2124;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2124;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2270;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2270;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;120.0;2331;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2331;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;238.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;241.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-INFERIEURE;189.0;E"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-INFERIEURE;197.0;E"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-INFERIEURE;205.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;201.0;F"
"MERCEDES-BENZ;GO;120.0;2270;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;209.0;F"
"MERCEDES-BENZ;GO;120.0;2270;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2331;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2331;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;246.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-INFERIEURE;214.0;F"
"MERCEDES-BENZ;GO;140.0;2586;MINIBUS;A;MOY-INFERIEURE;269.0;G"
"MERCEDES-BENZ;GO;140.0;2586;MINIBUS;A;MOY-INFERIEURE;272.0;G"
"MERCEDES-BENZ;GO;140.0;2586;MINIBUS;M;MOY-INFERIEURE;240.0;F"
"MERCEDES-BENZ;GO;140.0;2586;MINIBUS;A;MOY-INFERIEURE;233.0;F"
"MERCEDES-BENZ;GO;140.0;2586;MINIBUS;A;MOY-INFERIEURE;243.0;F"
"MERCEDES-BENZ;GO;140.0;2586;MINIBUS;A;MOY-INFERIEURE;262.0;G"
"MERCEDES-BENZ;GO;140.0;2586;MINIBUS;M;MOY-INFERIEURE;258.0;G"
"MERCEDES-BENZ;GO;95.0;2088;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2088;MINIBUS;M;MOY-INFERIEURE;210.0;F"
"MERCEDES-BENZ;GO;95.0;2088;MINIBUS;M;MOY-INFERIEURE;219.0;F"
"MERCEDES-BENZ;GO;95.0;2088;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;95.0;2088;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2088;MINIBUS;A;MOY-INFERIEURE;219.0;F"
"MERCEDES-BENZ;GO;95.0;2006;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2006;MINIBUS;M;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;95.0;2006;MINIBUS;M;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2006;MINIBUS;A;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;95.0;2006;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;95.0;2006;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2243;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2243;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2243;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;95.0;2243;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2243;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2243;MINIBUS;A;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;95.0;2303;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2303;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2303;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;95.0;2303;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;95.0;2303;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2303;MINIBUS;A;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;120.0;2088;MINIBUS;M;MOY-INFERIEURE;210.0;F"
"MERCEDES-BENZ;GO;120.0;2088;MINIBUS;M;MOY-INFERIEURE;219.0;F"
"MERCEDES-BENZ;GO;120.0;2088;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2088;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2006;MINIBUS;M;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;2006;MINIBUS;M;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2006;MINIBUS;A;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;2006;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2243;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2243;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;120.0;2243;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2243;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2303;MINIBUS;M;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2303;MINIBUS;M;MOY-INFERIEURE;222.0;F"
"MERCEDES-BENZ;GO;120.0;2303;MINIBUS;A;MOY-INFERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2303;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2052;MINIBUS;M;MOY-INFERIEURE;207.0;F"
"MERCEDES-BENZ;GO;95.0;2052;MINIBUS;M;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;95.0;2052;MINIBUS;M;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;95.0;2052;MINIBUS;A;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;95.0;2052;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;95.0;2052;MINIBUS;A;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2052;MINIBUS;M;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;2052;MINIBUS;M;MOY-INFERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2052;MINIBUS;A;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;2052;MINIBUS;A;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2025;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2076;MINIBUS;A;MOY-SUPERIEURE;213.0;F"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;A;MOY-SUPERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2025;MINIBUS;A;MOY-SUPERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;2076;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"MERCEDES-BENZ;GO;120.0;2025;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;120.0;2076;MINIBUS;M;MOY-SUPERIEURE;192.0;E"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;M;MOY-SUPERIEURE;195.0;E"
"MERCEDES-BENZ;GO;120.0;2025;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"MERCEDES-BENZ;GO;120.0;2076;MINIBUS;M;MOY-SUPERIEURE;200.0;E"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"MERCEDES-BENZ;GO;120.0;2025;MINIBUS;M;MOY-SUPERIEURE;187.0;E"
"MERCEDES-BENZ;GO;120.0;2076;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"MERCEDES-BENZ;GO;120.0;2050;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2050;MINIBUS;A;MOY-SUPERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;2050;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;120.0;2050;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"MERCEDES-BENZ;GO;120.0;2050;MINIBUS;M;MOY-SUPERIEURE;187.0;E"
"MERCEDES-BENZ;GO;120.0;2075;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;120.0;2075;MINIBUS;A;MOY-SUPERIEURE;208.0;F"
"MERCEDES-BENZ;GO;120.0;2075;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;120.0;2075;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"MERCEDES-BENZ;GO;120.0;2075;MINIBUS;M;MOY-SUPERIEURE;187.0;E"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;A;MOY-SUPERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-SUPERIEURE;216.0;F"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;M;MOY-SUPERIEURE;195.0;E"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-SUPERIEURE;195.0;E"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"MERCEDES-BENZ;GO;120.0;2105;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;A;MOY-SUPERIEURE;234.0;F"
"MERCEDES-BENZ;GO;120.0;2105;MINIBUS;A;MOY-SUPERIEURE;230.0;F"
"MERCEDES-BENZ;GO;120.0;2186;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2130;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2130;MINIBUS;A;MOY-SUPERIEURE;230.0;F"
"MERCEDES-BENZ;GO;120.0;2155;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2155;MINIBUS;A;MOY-SUPERIEURE;230.0;F"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;A;MOY-SUPERIEURE;234.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-SUPERIEURE;234.0;F"
"MERCEDES-BENZ;GO;120.0;2356;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;120.0;2586;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;100.0;2025;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;100.0;2076;MINIBUS;A;MOY-SUPERIEURE;213.0;F"
"MERCEDES-BENZ;GO;100.0;2186;MINIBUS;A;MOY-SUPERIEURE;216.0;F"
"MERCEDES-BENZ;GO;100.0;2025;MINIBUS;A;MOY-SUPERIEURE;208.0;F"
"MERCEDES-BENZ;GO;100.0;2076;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;100.0;2186;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"MERCEDES-BENZ;GO;100.0;2025;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;100.0;2076;MINIBUS;M;MOY-SUPERIEURE;192.0;E"
"MERCEDES-BENZ;GO;100.0;2186;MINIBUS;M;MOY-SUPERIEURE;195.0;E"
"MERCEDES-BENZ;GO;100.0;2025;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"MERCEDES-BENZ;GO;100.0;2076;MINIBUS;M;MOY-SUPERIEURE;200.0;E"
"MERCEDES-BENZ;GO;100.0;2186;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"MERCEDES-BENZ;GO;100.0;2025;MINIBUS;M;MOY-SUPERIEURE;187.0;E"
"MERCEDES-BENZ;GO;100.0;2076;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;100.0;2186;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"MERCEDES-BENZ;GO;100.0;2050;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;100.0;2050;MINIBUS;A;MOY-SUPERIEURE;208.0;F"
"MERCEDES-BENZ;GO;100.0;2050;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;100.0;2050;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"MERCEDES-BENZ;GO;100.0;2050;MINIBUS;M;MOY-SUPERIEURE;187.0;E"
"MERCEDES-BENZ;GO;100.0;2075;MINIBUS;A;MOY-SUPERIEURE;211.0;F"
"MERCEDES-BENZ;GO;100.0;2075;MINIBUS;A;MOY-SUPERIEURE;208.0;F"
"MERCEDES-BENZ;GO;100.0;2075;MINIBUS;M;MOY-SUPERIEURE;190.0;E"
"MERCEDES-BENZ;GO;100.0;2075;MINIBUS;M;MOY-SUPERIEURE;198.0;E"
"MERCEDES-BENZ;GO;100.0;2075;MINIBUS;M;MOY-SUPERIEURE;187.0;E"
"MERCEDES-BENZ;GO;100.0;2356;MINIBUS;A;MOY-SUPERIEURE;216.0;F"
"MERCEDES-BENZ;GO;100.0;2356;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"MERCEDES-BENZ;GO;100.0;2586;MINIBUS;A;MOY-SUPERIEURE;216.0;F"
"MERCEDES-BENZ;GO;100.0;2586;MINIBUS;A;MOY-SUPERIEURE;214.0;F"
"MERCEDES-BENZ;GO;100.0;2356;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"MERCEDES-BENZ;GO;100.0;2586;MINIBUS;M;MOY-SUPERIEURE;203.0;F"
"MERCEDES-BENZ;GO;100.0;2356;MINIBUS;M;MOY-SUPERIEURE;195.0;E"
"MERCEDES-BENZ;GO;100.0;2356;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"MERCEDES-BENZ;GO;100.0;2586;MINIBUS;M;MOY-SUPERIEURE;195.0;E"
"MERCEDES-BENZ;GO;100.0;2586;MINIBUS;M;MOY-SUPERIEURE;193.0;E"
"MERCEDES-BENZ;GO;100.0;2105;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;100.0;2186;MINIBUS;A;MOY-SUPERIEURE;234.0;F"
"MERCEDES-BENZ;GO;100.0;2105;MINIBUS;A;MOY-SUPERIEURE;230.0;F"
"MERCEDES-BENZ;GO;100.0;2186;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;100.0;2130;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;100.0;2130;MINIBUS;A;MOY-SUPERIEURE;230.0;F"
"MERCEDES-BENZ;GO;100.0;2155;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;100.0;2155;MINIBUS;A;MOY-SUPERIEURE;230.0;F"
"MERCEDES-BENZ;GO;100.0;2356;MINIBUS;A;MOY-SUPERIEURE;234.0;F"
"MERCEDES-BENZ;GO;100.0;2356;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;100.0;2586;MINIBUS;A;MOY-SUPERIEURE;234.0;F"
"MERCEDES-BENZ;GO;100.0;2586;MINIBUS;A;MOY-SUPERIEURE;232.0;F"
"MERCEDES-BENZ;GO;165.0;2025;MINIBUS;A;MOY-SUPERIEURE;223.0;F"
"MERCEDES-BENZ;GO;165.0;2025;MINIBUS;A;MOY-SUPERIEURE;221.0;F"
"MERCEDES-BENZ;GO;165.0;2076;MINIBUS;A;MOY-SUPERIEURE;224.0;F"
"MERCEDES-BENZ;GO;165.0;2076;MINIBUS;A;MOY-SUPERIEURE;221.0;F"
"MERCEDES-BENZ;GO;165.0;2186;MINIBUS;A;MOY-SUPERIEURE;226.0;F"
"MERCEDES-BENZ;GO;165.0;2186;MINIBUS;A;MOY-SUPERIEURE;224.0;F"
"MERCEDES-BENZ;GO;165.0;2050;MINIBUS;A;MOY-SUPERIEURE;223.0;F"
"MERCEDES-BENZ;GO;165.0;2050;MINIBUS;A;MOY-SUPERIEURE;221.0;F"
"MERCEDES-BENZ;GO;165.0;2075;MINIBUS;A;MOY-SUPERIEURE;223.0;F"
"MERCEDES-BENZ;GO;165.0;2075;MINIBUS;A;MOY-SUPERIEURE;221.0;F"
"MERCEDES-BENZ;GO;165.0;2356;MINIBUS;A;MOY-SUPERIEURE;226.0;F"
"MERCEDES-BENZ;GO;165.0;2356;MINIBUS;A;MOY-SUPERIEURE;224.0;F"
"MERCEDES-BENZ;GO;165.0;2586;MINIBUS;A;MOY-SUPERIEURE;226.0;F"
"MERCEDES-BENZ;GO;165.0;2586;MINIBUS;A;MOY-SUPERIEURE;224.0;F"
"MERCEDES-BENZ;ES;190.0;2025;MINIBUS;A;MOY-SUPERIEURE;279.0;G"
"MERCEDES-BENZ;ES;190.0;2076;MINIBUS;A;MOY-SUPERIEURE;284.0;G"
"MERCEDES-BENZ;ES;190.0;2186;MINIBUS;A;MOY-SUPERIEURE;284.0;G"
"MERCEDES-BENZ;ES;190.0;2050;MINIBUS;A;MOY-SUPERIEURE;279.0;G"
"MERCEDES-BENZ;ES;190.0;2075;MINIBUS;A;MOY-SUPERIEURE;279.0;G"
"MERCEDES-BENZ;ES;190.0;2356;MINIBUS;A;MOY-SUPERIEURE;284.0;G"
"MERCEDES-BENZ;ES;190.0;2586;MINIBUS;A;MOY-SUPERIEURE;284.0;G"
"MERCEDES-BENZ;GO;70.0;1976;MINIBUS;M;MOY-INFERIEURE;206.0;F"
"MERCEDES-BENZ;GO;70.0;2076;MINIBUS;M;MOY-INFERIEURE;208.0;F"
"MERCEDES-BENZ;GO;70.0;2186;MINIBUS;M;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;70.0;1976;MINIBUS;M;MOY-INFERIEURE;195.0;E"
"MERCEDES-BENZ;GO;70.0;1976;MINIBUS;M;MOY-INFERIEURE;198.0;E"
"MERCEDES-BENZ;GO;70.0;2076;MINIBUS;M;MOY-INFERIEURE;198.0;E"
"MERCEDES-BENZ;GO;70.0;2076;MINIBUS;M;MOY-INFERIEURE;200.0;E"
"MERCEDES-BENZ;GO;70.0;2186;MINIBUS;M;MOY-INFERIEURE;200.0;E"
"MERCEDES-BENZ;GO;70.0;2186;MINIBUS;M;MOY-INFERIEURE;203.0;F"
"MERCEDES-BENZ;GO;70.0;2356;MINIBUS;M;MOY-INFERIEURE;211.0;F"
"MERCEDES-BENZ;GO;70.0;2356;MINIBUS;M;MOY-INFERIEURE;200.0;E"
